DATETIME,평균여행기간,LAR,LARPLUS,GEN,평균허수,총합허수,최대허수,최소허수,평균최대출발인원,SUM최대출인원,평균최소출발인,SUM최소출발인,성인평균상품가,아동평균상품가,유아평균상품가,사용행사개수,사용마스터개수,출발확정개수,총쇼핑횟수,평균쇼핑횟수,총선택관광횟수,평균선택관광횟수,KE,OZ,AY,AZ,EK,TK,LH,AF,BA,EY,QR,SU,ZE,TW,KA,BX,KL,R3,AR,CX,OK,LO,CA,HY,VN,SQ,JE,OS,DB,국적기,저가항공,외항사,출발자수
2015-04-19,9,4,2,94,4,476,20,-1,0,32,19,1970,1919210,1858860,416503,100,92,11,189,3,76,4,20,25,13,0,5,5,6,0,0,0,7,0,0,0,0,0,2,0,0,0,15,0,0,0,0,0,0,1,1,45,0,55,184
2015-04-20,10,6,5,75,3,273,24,-10,0,65,19,1638,2277686,2170115,483445,86,77,17,187,3,50,3,27,17,3,0,5,2,8,0,0,4,14,3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,44,0,42,368
2015-04-21,9,3,8,88,3,312,21,-1,0,62,19,1885,2118889,2025445,426690,99,91,13,230,3,77,4,24,31,3,0,6,1,9,0,0,2,10,2,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,55,0,44,261
2015-04-22,9,5,11,86,3,365,17,-18,0,66,18,1838,2322421,2186706,496647,102,92,23,180,3,72,4,46,12,6,0,13,4,3,0,3,1,5,6,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,58,0,44,436
2015-04-23,9,3,8,124,3,526,23,-2,0,100,18,2535,2149777,2066608,436536,135,116,17,293,3,123,4,36,32,18,0,5,7,6,0,1,3,10,4,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,68,0,67,385
2015-04-24,9,5,3,91,3,376,25,-20,1,125,18,1868,2115422,2034902,476800,99,87,18,230,3,149,4,30,17,5,0,12,9,9,0,2,0,8,3,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,47,0,52,357
2015-04-25,9,1,4,102,4,436,22,0,0,25,18,2010,1960051,1900674,411364,107,91,9,261,4,156,5,21,28,0,0,13,13,1,0,2,1,14,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,49,0,58,251
2015-04-26,9,5,2,94,5,524,16,-1,0,31,19,1990,1932433,1862877,425727,101,93,14,185,3,76,4,24,25,13,0,5,5,6,0,0,0,6,0,0,0,0,0,2,0,0,0,13,0,0,0,0,0,0,1,1,49,0,52,296
2015-04-27,10,5,5,66,2,200,17,-21,2,168,18,1418,2377407,2246669,502863,76,74,7,154,3,56,3,28,15,3,0,6,3,6,0,0,2,8,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,43,0,33,270
2015-04-28,9,3,6,84,3,291,15,0,0,63,19,1775,2152108,2056224,442252,93,87,14,211,3,59,3,27,23,3,0,5,0,8,0,0,1,11,4,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,50,0,43,322
2015-04-29,9,4,8,77,2,262,16,-2,0,66,18,1628,2416359,2279855,527473,89,86,9,166,3,77,4,39,14,3,0,12,5,3,0,1,1,5,3,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,53,0,36,205
2015-04-30,9,2,10,116,3,445,15,-10,0,59,18,2390,2233828,2160073,444403,128,113,13,271,3,109,3,31,25,19,0,3,8,6,0,1,3,14,7,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,56,0,72,276
2015-05-01,9,7,3,81,3,317,32,-20,0,50,18,1723,2595360,2468332,525067,91,82,18,216,3,103,4,31,19,4,0,10,7,8,0,1,2,5,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,50,0,41,416
2015-05-02,8,0,5,91,4,440,21,0,0,21,19,1840,2347739,2285239,463571,96,82,14,228,4,133,4,19,27,1,0,10,10,1,0,1,1,12,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,46,0,50,275
2015-05-03,9,5,2,91,4,468,18,-1,1,113,19,1925,2047289,1980165,427589,98,88,16,180,3,94,4,24,25,10,0,5,7,8,0,1,0,3,0,0,0,0,0,2,0,0,0,12,0,0,0,0,0,0,1,0,49,0,49,324
2015-05-04,10,5,5,72,3,316,22,0,1,121,19,1558,2374573,2255596,499165,82,77,8,170,3,54,3,29,14,4,0,4,2,8,0,0,4,11,2,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,43,0,39,186
2015-05-05,9,4,9,91,4,499,22,0,0,32,18,1970,2070800,1972318,413050,104,93,13,250,3,77,4,26,31,2,0,4,0,11,0,1,1,14,2,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,57,0,47,208
2015-05-06,9,4,9,81,3,285,22,-7,2,201,18,1723,2306270,2169601,486445,94,88,13,173,3,58,3,40,13,1,0,18,2,3,0,1,1,7,4,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,53,0,41,292
2015-05-07,9,5,14,145,5,840,26,-5,0,89,18,3090,2056730,1985489,421192,164,139,24,367,3,165,4,48,32,20,0,10,10,7,0,0,3,14,5,0,0,0,0,1,0,0,0,14,0,0,0,0,0,0,0,0,80,0,84,396
2015-05-08,9,6,3,104,4,490,26,0,1,136,18,2118,2066037,1981838,466733,113,92,20,267,3,134,4,34,17,7,0,10,6,14,0,2,2,11,5,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,51,0,62,301
2015-05-09,9,1,4,104,4,509,15,0,0,60,19,2085,1880431,1820633,410442,109,96,14,278,3,131,4,17,32,2,0,14,11,3,0,1,1,13,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,49,0,60,323
2015-05-10,9,6,1,104,3,388,20,-4,0,30,19,2190,1874664,1814870,417179,111,98,13,224,3,93,4,29,28,14,0,4,7,8,0,0,0,5,0,0,0,0,0,2,0,0,0,13,0,0,0,0,0,0,1,0,57,0,54,322
2015-05-11,10,5,6,76,3,326,22,-3,0,82,18,1635,2366487,2251601,497867,87,81,11,193,3,64,4,33,15,3,0,4,2,7,0,1,4,12,3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,48,0,39,240
2015-05-12,9,4,10,95,3,389,15,0,0,0,18,2040,2099195,1996278,420888,109,98,8,257,3,91,4,34,30,2,0,6,0,12,0,0,2,10,2,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,64,0,45,266
2015-05-13,9,4,7,89,2,246,21,-17,1,172,18,1818,2255304,2131425,466141,100,91,14,185,3,67,3,42,13,4,0,17,3,3,0,1,2,8,3,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,55,0,45,339
2015-05-14,9,5,11,135,4,660,21,-1,0,34,18,2835,2084545,2009996,411408,151,129,16,349,3,161,4,39,30,18,0,6,10,9,0,1,3,15,5,0,0,0,0,1,0,0,0,14,0,0,0,0,0,0,0,0,69,0,82,387
2015-05-15,9,5,3,95,4,439,22,-1,1,115,19,1963,2210765,2113643,479924,103,93,15,258,3,113,4,36,17,5,0,9,5,14,0,1,0,7,5,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,53,0,50,362
2015-05-16,9,1,5,106,3,437,20,0,0,25,19,2160,1982523,1912666,412934,112,98,13,277,4,139,4,20,31,1,0,13,11,5,0,1,1,12,7,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,51,0,61,322
2015-05-17,9,5,1,112,3,458,15,0,0,30,19,2310,1955659,1883030,407445,118,104,13,235,3,98,4,27,30,13,0,5,7,8,0,0,0,8,2,0,0,0,0,2,0,0,0,14,0,0,0,0,0,0,1,1,57,0,61,239
2015-05-18,10,5,5,78,3,297,21,-2,0,86,19,1678,2303572,2186480,484561,88,81,11,182,3,51,3,31,15,3,0,8,2,7,0,0,2,14,3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,46,0,42,246
2015-05-19,9,3,8,92,3,382,21,-2,0,32,18,1930,2085870,1991907,420712,103,93,13,249,3,87,4,33,24,1,0,4,0,13,0,0,2,12,2,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,57,0,46,307
2015-05-20,9,5,8,89,2,305,20,0,2,211,18,1878,2255127,2136804,478106,102,93,14,188,3,74,3,39,15,4,0,18,3,4,0,2,1,8,3,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,54,0,48,361
2015-05-21,9,5,11,134,4,628,26,-2,0,59,18,2825,2076132,2006928,417521,150,130,24,330,3,148,4,38,25,25,0,6,10,11,0,0,3,13,5,0,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,63,0,87,472
2015-05-22,9,6,3,114,4,494,21,-1,0,116,19,2338,2154881,2068852,461858,123,103,22,279,3,144,4,44,19,8,0,11,6,15,0,1,1,10,3,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,63,0,60,521
2015-05-23,9,0,4,104,4,436,21,0,0,20,19,2075,2012396,1947331,426328,108,94,13,253,3,134,4,22,28,1,1,16,11,2,0,0,1,12,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,50,0,58,295
2015-05-24,9,5,1,116,4,499,14,0,0,73,19,2370,1978826,1907627,411406,122,110,15,239,3,103,4,28,31,12,0,4,7,11,0,2,0,7,2,0,0,0,0,2,0,0,0,14,0,0,0,0,0,0,1,1,59,0,63,384
2015-05-25,10,5,5,84,5,472,16,-12,1,96,19,1798,2201989,2101913,469638,94,85,13,198,3,54,3,30,14,3,0,7,2,8,0,0,4,15,2,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,44,0,50,241
2015-05-26,9,7,4,109,4,514,21,0,0,32,19,2290,2030735,1958844,412476,120,106,11,262,3,91,4,31,39,2,0,3,0,13,0,0,2,15,3,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,70,0,50,284
2015-05-27,9,5,7,93,4,422,21,-1,1,178,18,1953,2230885,2112820,465083,105,100,20,185,3,68,4,40,16,4,0,16,2,3,0,3,2,8,4,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,56,0,49,361
2015-05-28,9,7,7,152,5,838,41,-7,0,91,19,3165,1985638,1925140,421169,166,139,22,378,3,149,4,41,30,24,1,7,10,13,0,0,4,16,5,0,0,0,0,1,0,0,0,14,0,0,0,0,0,0,0,0,71,0,95,422
2015-05-29,9,7,3,107,4,518,25,0,1,152,19,2238,2174165,2090614,464826,117,106,16,269,3,128,4,39,27,5,0,9,6,13,0,1,0,9,4,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,66,0,51,337
2015-05-30,9,1,2,111,5,610,22,-1,0,25,19,2215,1801240,1764845,412983,114,95,15,272,3,131,4,16,30,1,0,16,11,9,0,0,1,13,7,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,46,0,68,270
2015-05-31,9,4,1,111,4,553,18,0,0,70,19,2250,1888705,1816937,405496,116,103,11,215,3,103,4,27,32,11,0,4,7,8,0,0,0,8,2,0,0,0,0,2,0,0,0,13,0,0,0,0,0,0,1,1,59,0,57,252
2015-06-01,10,7,5,76,5,446,34,-1,0,76,19,1683,2192604,2103934,478694,88,79,12,188,3,40,3,29,16,4,0,8,1,7,0,0,4,13,3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,45,0,43,179
2015-06-02,9,6,8,94,3,421,27,0,0,32,19,2055,2123613,2055760,421814,108,98,14,221,3,66,4,29,39,2,0,3,0,9,0,1,2,10,2,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,68,0,40,256
2015-06-03,9,4,6,88,2,257,20,-1,1,151,18,1813,2200430,2187472,468162,98,95,11,179,3,68,4,41,16,1,0,18,3,3,0,1,0,7,3,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,57,0,41,271
2015-06-04,9,5,6,135,4,619,15,0,0,81,18,2765,2087212,2017221,419885,146,128,15,330,3,136,4,34,30,19,0,5,10,10,0,4,3,14,5,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,64,0,82,360
2015-06-05,9,7,3,104,3,430,18,-7,0,91,19,2188,2201505,2117606,461134,114,108,14,266,3,123,4,36,28,5,0,7,7,13,0,0,0,8,5,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,64,0,50,353
2015-06-06,9,0,2,114,4,530,20,0,0,25,19,2255,1870689,1814844,409796,116,96,12,257,3,130,4,19,30,2,0,16,11,10,0,2,2,13,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,49,0,67,279
2015-06-07,9,4,1,104,4,496,19,0,0,32,19,2135,1947838,1876460,404712,109,98,8,223,3,94,4,27,27,11,1,4,5,8,0,0,0,6,2,0,0,0,0,2,0,0,0,14,0,0,0,0,0,0,1,1,54,0,55,184
2015-06-08,9,5,5,73,4,374,21,-2,1,110,18,1563,2176604,2081653,473635,83,77,12,174,3,40,3,28,15,3,1,7,1,6,0,0,4,12,3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,43,0,40,192
2015-06-09,9,5,8,96,3,424,26,-22,0,34,19,2080,2042777,1981840,417825,109,100,15,232,3,69,4,28,40,3,0,3,0,10,0,0,2,10,2,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,68,0,41,268
2015-06-10,9,4,8,85,3,340,22,-1,1,120,18,1773,2215455,2094518,486022,97,92,12,179,3,65,3,42,14,4,0,15,2,3,0,0,0,6,3,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,56,0,41,196
2015-06-11,9,5,12,133,4,608,22,-1,0,100,18,2810,2103326,2021922,433206,150,133,24,324,3,127,3,41,31,21,0,4,9,9,0,3,3,11,4,0,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,72,0,78,512
2015-06-12,9,7,3,102,4,467,27,-2,0,111,19,2128,2139251,2057354,463128,112,106,10,255,3,123,4,36,26,6,0,8,4,14,0,0,0,11,4,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,62,0,50,199
2015-06-13,9,0,4,107,4,457,21,-1,0,21,19,2130,1967729,1890720,412227,111,95,14,261,3,139,4,20,29,1,0,17,11,7,0,0,1,12,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,49,0,62,288
2015-06-14,9,4,2,101,4,467,16,-1,0,0,19,2070,1910532,1845485,403311,107,97,11,212,3,104,4,26,27,11,2,4,5,9,0,0,0,5,1,0,0,0,0,2,0,0,0,13,0,0,0,0,0,0,1,1,53,0,54,240
2015-06-15,9,6,4,74,2,250,26,-2,0,71,19,1605,2265466,2159680,483662,84,79,9,178,3,43,3,32,14,4,0,6,1,7,0,0,4,10,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,46,0,38,160
2015-06-16,9,7,5,98,4,504,22,-6,0,60,19,2115,2103680,2006123,423656,110,101,15,219,3,76,4,27,44,2,0,3,0,10,0,0,2,9,2,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,71,0,39,225
2015-06-17,9,4,8,79,2,252,26,0,0,86,18,1663,2201430,2080310,482094,91,85,7,164,3,70,3,40,13,2,0,16,2,3,0,1,0,6,2,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,53,0,38,78
2015-06-18,9,6,6,135,4,608,20,0,0,29,18,2785,2034755,1958397,414295,147,131,11,325,3,158,4,39,34,19,0,3,9,9,0,1,3,11,5,0,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,73,0,74,217
2015-06-19,9,7,3,107,3,421,21,-1,1,132,19,2233,2165488,2081202,470198,117,109,16,276,3,149,4,42,25,6,1,10,4,13,0,0,0,8,5,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,67,0,50,341
2015-06-20,9,0,2,102,4,431,16,0,0,0,19,2045,1897634,1841923,415547,104,91,4,251,3,134,4,16,29,1,0,17,11,6,0,0,2,10,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,45,0,59,83
2015-06-21,9,4,1,102,3,412,17,0,0,40,19,2055,1941953,1869228,418111,107,100,11,209,3,107,4,28,30,11,1,4,5,7,0,0,0,5,1,0,0,0,0,2,0,0,0,11,0,0,0,0,0,0,1,1,58,0,49,273
2015-06-22,9,6,4,67,3,233,19,0,0,76,19,1468,2303236,2197509,488000,77,75,8,165,3,61,3,30,15,3,0,6,1,5,0,0,2,9,2,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,45,0,32,149
2015-06-23,9,6,5,93,3,413,22,-20,0,33,19,1995,2018036,1934188,432426,104,94,11,218,3,74,4,28,36,2,0,4,1,10,0,0,2,8,2,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,64,0,40,207
2015-06-24,9,4,8,80,3,285,21,-1,1,119,18,1683,2262295,2146481,482823,92,87,8,163,3,71,3,42,13,4,0,14,2,3,0,0,0,5,3,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,55,0,37,104
2015-06-25,9,6,8,137,4,676,27,-1,0,54,18,2825,2046615,1975970,416314,151,131,22,334,3,161,4,37,32,20,0,3,11,10,0,1,3,15,5,0,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,69,0,82,354
2015-06-26,9,8,3,107,5,667,30,0,1,132,19,2258,2141467,2044488,472842,118,105,17,263,3,141,4,43,28,7,0,9,5,10,0,0,0,9,4,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,71,0,47,197
2015-06-27,9,0,2,100,4,486,20,-1,0,20,19,1970,1941470,1878745,418132,102,89,11,237,4,128,4,18,29,1,0,13,11,7,0,0,1,12,2,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,47,0,55,159
2015-06-28,9,4,1,99,4,506,18,-1,0,0,18,1975,1942259,1878009,416638,104,92,11,194,3,84,4,27,25,11,1,4,4,9,0,0,0,5,1,0,0,0,0,2,0,0,0,13,0,0,0,0,0,0,1,1,52,0,52,277
2015-06-29,9,5,4,67,3,254,16,-14,1,76,19,1448,2259226,2153634,495019,76,74,6,165,3,43,3,27,14,3,0,7,1,5,0,0,1,11,4,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,41,0,35,112
2015-06-30,9,5,5,81,4,378,20,0,0,0,19,1755,2068173,1977745,436278,91,85,9,207,3,72,4,29,25,3,0,3,0,9,0,0,1,9,2,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,54,0,37,215
2015-07-01,9,2,6,73,3,247,14,0,1,110,18,1465,2228760,2116130,438661,81,76,6,142,3,66,4,35,15,1,0,9,2,5,0,0,0,5,3,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,50,0,31,122
2015-07-02,9,9,6,141,4,630,22,-3,1,178,19,2983,2175032,2080823,431090,156,142,9,341,3,155,3,49,33,21,0,2,8,10,0,1,2,11,5,0,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,82,0,74,250
2015-07-03,9,4,4,103,4,490,23,0,1,112,18,2072,2183335,2106090,422939,111,102,9,266,3,168,4,46,17,5,1,6,4,14,0,1,2,8,4,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,63,0,48,177
2015-07-04,9,2,2,107,3,394,21,0,0,110,19,2138,1977135,1902567,412957,111,94,9,246,3,131,4,21,35,0,0,12,10,7,0,1,2,13,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,56,0,55,230
2015-07-05,9,4,0,109,5,627,21,0,0,21,19,2175,1873831,1823557,388413,113,103,10,231,3,114,4,32,24,11,1,7,6,9,0,0,0,5,2,0,0,0,0,2,0,0,0,12,0,0,0,0,0,0,1,1,56,0,57,208
2015-07-06,10,3,3,66,3,261,16,-7,0,31,19,1390,2201183,2118744,438002,72,69,8,160,3,66,3,19,16,4,0,5,1,9,0,0,2,10,3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,35,0,37,190
2015-07-07,9,7,5,105,4,542,25,0,0,105,19,2233,2079117,1970347,423532,117,107,10,239,3,93,3,41,34,1,0,3,0,11,0,1,2,10,2,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,75,0,42,232
2015-07-08,9,2,5,92,3,374,16,0,0,87,18,1830,2101288,2003107,444200,99,90,5,182,3,84,4,38,16,4,0,13,3,4,0,0,0,14,2,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,54,0,45,135
2015-07-09,9,8,9,153,5,861,26,-2,0,99,19,3253,2136523,2046390,427300,170,151,20,386,3,194,4,57,38,19,0,2,9,13,0,1,2,11,5,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,95,0,75,371
2015-07-10,9,4,4,111,5,612,26,0,1,181,18,2202,2146833,2074996,421327,119,105,11,310,3,226,4,51,18,5,1,8,4,15,0,1,0,7,4,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,69,0,50,253
2015-07-11,9,2,3,119,4,505,26,-1,0,115,19,2378,2075516,1995266,432393,124,104,17,269,3,146,4,31,33,1,0,17,10,7,0,1,1,13,2,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,64,0,60,390
2015-07-12,9,4,0,101,4,497,23,0,0,21,19,2000,1976847,1919007,385677,105,94,9,226,3,115,4,31,23,9,0,6,5,7,0,0,0,7,0,0,0,0,0,2,0,0,0,13,0,0,0,0,0,0,1,1,54,0,51,130
2015-07-13,9,3,3,64,3,274,14,-1,0,63,19,1336,2215574,2132600,438376,70,66,8,154,3,62,3,22,14,5,0,4,1,6,0,0,2,11,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,36,0,34,167
2015-07-14,9,7,4,98,4,542,21,0,1,155,19,2083,2157447,2052721,433642,109,103,10,227,3,87,3,40,31,1,0,3,0,10,0,0,2,9,2,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,71,0,38,189
2015-07-15,9,2,6,72,3,251,13,-1,0,32,18,1485,2266002,2167515,467575,80,78,4,163,3,83,4,32,14,1,0,13,3,4,0,0,0,5,4,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,46,0,34,113
2015-07-16,9,7,5,145,4,738,22,-1,1,205,19,2983,2208751,2120361,428250,157,144,13,330,3,152,4,50,35,19,0,2,8,10,0,1,3,11,5,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,85,0,72,278
2015-07-17,9,5,2,117,4,542,26,-13,1,185,18,2326,2201017,2130545,411851,124,111,17,301,3,207,4,53,18,5,0,7,6,14,0,0,0,13,4,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,71,0,53,417
2015-07-18,9,2,3,123,3,493,25,-1,1,135,19,2463,2238888,2164689,438566,128,109,14,302,3,166,4,32,34,1,0,15,12,6,0,1,1,13,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,66,0,62,431
2015-07-19,9,4,0,101,4,462,32,-7,0,59,19,2020,2123000,2072676,388889,105,95,13,217,3,123,4,31,22,10,1,5,5,7,0,0,0,6,1,0,0,0,0,2,0,0,0,13,0,0,0,0,0,0,1,1,53,0,52,348
2015-07-20,10,3,4,66,3,228,26,0,0,63,18,1351,2544536,2454342,476136,73,68,10,146,3,60,3,24,16,4,0,5,1,6,0,0,2,10,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,40,0,33,264
2015-07-21,9,6,6,103,4,517,30,-2,1,133,18,2183,2408346,2306215,447222,115,106,18,241,3,99,3,44,30,3,0,3,0,10,0,0,2,10,2,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,74,0,41,410
2015-07-22,9,2,6,83,4,381,19,-1,0,42,18,1675,2491101,2397156,490530,91,89,10,180,3,90,4,39,13,4,0,14,3,4,0,0,0,6,3,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,52,0,39,266
2015-07-23,9,7,9,160,3,661,27,-3,1,190,19,3353,2573892,2462022,455391,176,155,17,362,3,178,4,55,41,19,0,3,8,11,0,2,4,14,6,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,96,0,80,501
2015-07-24,9,3,3,115,4,598,31,-4,2,274,18,2276,2527042,2451248,470357,121,106,18,271,3,193,4,52,20,4,0,11,4,12,0,1,0,9,4,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,72,0,49,366
2015-07-25,9,2,3,119,4,616,24,-1,1,232,19,2398,2689029,2606090,515140,124,108,23,285,4,169,4,30,37,1,0,13,12,5,0,1,1,12,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,67,0,57,501
2015-07-26,9,4,0,107,4,517,25,0,1,135,19,2140,2522918,2447828,403234,111,102,10,205,3,111,4,33,25,9,1,8,4,7,0,0,0,6,0,0,0,0,0,2,0,0,0,14,0,0,0,0,0,0,1,1,58,0,53,229
2015-07-27,10,3,3,68,3,273,16,-1,0,31,18,1376,2727570,2637972,493762,74,67,8,156,3,63,3,23,15,4,0,4,1,7,0,0,3,12,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,38,0,36,240
2015-07-28,9,7,5,118,5,666,31,0,1,137,19,2478,2643283,2545648,453624,130,117,19,274,3,112,3,41,38,3,0,3,0,13,0,1,3,12,3,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,79,0,51,372
2015-07-29,9,2,5,84,4,384,21,-1,1,140,18,1685,2639991,2531123,504316,91,87,17,177,3,84,4,36,12,2,0,20,3,4,0,1,0,6,3,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,48,0,43,287
2015-07-30,9,6,6,144,4,657,25,0,1,220,18,2923,2702570,2606291,466467,156,140,18,340,3,170,4,46,33,18,0,5,8,13,0,2,4,10,5,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,79,0,77,338
2015-07-31,9,3,2,105,4,456,22,-3,1,203,18,2081,2673074,2595369,451864,110,100,18,256,3,164,4,46,18,5,0,8,6,12,0,0,1,8,3,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,64,0,46,405
2015-08-01,9,2,0,110,2,256,13,-1,1,211,19,2173,2720568,2642760,523287,112,94,16,262,4,145,4,25,30,1,0,12,12,7,0,1,1,11,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,55,0,57,481
2015-08-02,9,4,0,103,4,492,20,0,1,122,19,2065,2550037,2480640,441224,107,94,11,190,3,110,4,33,24,10,0,6,3,8,0,0,0,7,0,0,0,0,0,2,0,0,0,12,0,0,0,0,0,0,1,1,57,0,50,276
2015-08-03,10,2,2,65,3,265,21,0,0,62,18,1296,2575423,2477705,464760,69,64,9,150,3,69,3,21,13,4,0,2,1,7,0,0,2,15,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,34,0,35,175
2015-08-04,9,7,4,105,4,528,27,-5,0,108,19,2213,2561937,2443330,462086,116,105,20,237,3,95,4,46,28,2,0,3,0,12,0,0,3,10,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,74,0,42,380
2015-08-05,9,1,4,85,5,483,21,0,1,91,18,1665,2357891,2268257,490983,90,88,11,162,3,85,4,36,13,1,0,14,3,4,0,0,4,7,3,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,49,0,41,186
2015-08-06,9,8,6,137,4,633,25,-4,0,119,19,2888,2466867,2396095,456395,151,135,23,318,3,151,4,49,29,16,0,4,8,10,0,2,3,13,5,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,78,0,73,411
2015-08-07,9,3,0,103,5,619,26,-1,1,111,18,1996,2337067,2279755,440721,106,98,12,233,3,142,4,46,17,5,0,11,5,7,0,0,0,8,4,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,63,0,43,292
